Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH
NMC,47,J1-200,2.1,1.8448,5,40,35.139047619047616,3.7788,3.7952,3.803,3.7862,3.7806,3.7639,3.7558,3.7726,3.7779,3.8095,3.8265,3.7934,3.7819,3.7487,3.7329,3.7661,3.7769,3.8395,3.8721,3.8067,3.7856,0.8784761904761904,3.7882761904761915
NMC,11,D4-500,2.1,1.6765,5,35,27.941666666666666,3.7791,3.7949,3.8023,3.7865,3.7806,3.7648,3.7568,3.7726,3.7775,3.8098,3.8247,3.793,3.7828,3.7506,3.7341,3.7667,3.7763,3.8405,3.8687,3.807,3.7862,0.7983333333333333,3.7883571428571434
NMC,19,E4-200,2.1,1.8324,5,40,34.902857142857144,3.7794,3.7965,3.8036,3.7875,3.7816,3.7645,3.7568,3.7735,3.7782,3.8104,3.8268,3.7937,3.7831,3.749,3.7335,3.7658,3.7772,3.8448,3.873,3.8076,3.7862,0.8725714285714286,3.78917619047619
NMC,66,J4-500,2.1,1.4674,5,30,20.962857142857143,3.7788,3.7961,3.8042,3.7878,3.781,3.7633,3.7549,3.7726,3.7775,3.8123,3.8284,3.7955,3.7825,3.7478,3.7307,3.7658,3.7763,3.8451,3.8761,3.811,3.7865,0.6987619047619047,3.7892476190476194
NMC,42,I4-200,2.1,1.8275,5,40,34.8095238095238,3.7794,3.7965,3.8039,3.7868,3.7813,3.7639,3.7565,3.7735,3.7785,3.8113,3.8275,3.7952,3.7831,3.7503,3.7329,3.7658,3.7775,3.8461,3.874,3.8067,3.7865,0.8702380952380951,3.7893904761904755
NMC,22,E4-500,2.1,1.6562,5,35,27.60333333333333,3.7806,3.7965,3.8051,3.7887,3.7828,3.7686,3.7583,3.7754,3.7797,3.8129,3.8281,3.7961,3.7844,3.7515,3.7351,3.7673,3.7788,3.8433,3.8733,3.8085,3.7881,0.7886666666666666,3.7906238095238094
NMC,60,J3-400,2.1,1.6817,5,35,28.028333333333332,3.7806,3.798,3.8048,3.7884,3.7828,3.7661,3.7583,3.7751,3.78,3.8135,3.8281,3.7952,3.7844,3.7534,3.7354,3.7692,3.7788,3.8461,3.8736,3.8079,3.7878,0.8008095238095237,3.7908333333333326
NMC,5,D3-500,2.1,1.6421,5,35,27.36833333333333,3.7806,3.7983,3.8054,3.7887,3.7831,3.7661,3.758,3.7748,3.7797,3.811,3.829,3.7961,3.7847,3.7512,3.7344,3.7692,3.7785,3.8467,3.8755,3.8092,3.7881,0.7819523809523808,3.7908714285714287
NMC,53,J2-200,2.1,1.8418,5,40,35.08190476190476,3.7806,3.7986,3.807,3.7887,3.7825,3.7648,3.7558,3.7744,3.7797,3.8169,3.8327,3.7958,3.7841,3.7472,3.7301,3.7682,3.7788,3.8529,3.8833,3.8095,3.7881,0.8770476190476191,3.791414285714286
NMC,33,H4-500,2.1,1.4317,5,30,20.45285714285714,3.7831,3.802,3.8101,3.7912,3.7856,3.7667,3.758,3.7769,3.7816,3.8188,3.8352,3.7983,3.7872,3.7496,3.7326,3.7686,3.7803,3.8532,3.8854,3.8126,3.7909,0.6817619047619047,3.793709523809524
NMC,27,H3-500,2.1,1.6369,5,35,27.281666666666666,3.7847,3.802,3.8092,3.7918,3.7868,3.7689,3.7614,3.7788,3.7831,3.816,3.8324,3.798,3.7881,3.7558,3.7379,3.7726,3.7819,3.8476,3.8792,3.8104,3.7918,0.7794761904761904,3.7942095238095237
NMC,30,H4-200,2.1,1.8208,5,40,34.68190476190476,3.7862,3.802,3.8098,3.7934,3.7878,3.7729,3.7636,3.78,3.7847,3.8175,3.8324,3.7992,3.7893,3.7558,3.7413,3.7744,3.7834,3.8501,3.8767,3.812,3.7927,0.867047619047619,3.795485714285714
NMC,58,J3-200,2.1,1.8194,5,40,34.65523809523809,3.7875,3.8048,3.8116,3.7946,3.7896,3.7729,3.7645,3.7816,3.7865,3.8185,3.8349,3.8014,3.7909,3.7565,3.7416,3.776,3.7856,3.8538,3.8811,3.8147,3.7943,0.8663809523809523,3.7972809523809534
NMC,32,H4-400,2.1,1.6401,5,35,27.334999999999997,3.7893,3.8054,3.8132,3.7974,3.7912,3.7748,3.7667,3.7828,3.7878,3.8209,3.8361,3.8039,3.7927,3.7586,3.7441,3.7763,3.7868,3.8529,3.8817,3.8182,3.7961,0.7809999999999999,3.7989000000000006
NMC,67,J4-600,2.1,1.3856,5,30,19.794285714285714,3.7924,3.8092,3.8175,3.8002,3.7943,3.7772,3.7689,3.7868,3.7912,3.8265,3.8417,3.8064,3.7958,3.762,3.745,3.7797,3.7903,3.8612,3.8895,3.8194,3.7996,0.6598095238095237,3.8026095238095237
NMC,40,I3-600,2.1,1.6119,5,35,26.865000000000002,3.7946,3.8126,3.8191,3.8017,3.7968,3.7788,3.7713,3.789,3.793,3.8275,3.842,3.8076,3.7983,3.7633,3.7481,3.7834,3.7918,3.8585,3.8885,3.8188,3.8017,0.7675714285714286,3.8041142857142853
NMC,65,J4-400,2.1,1.6412,5,35,27.35333333333333,3.7955,3.8101,3.8185,3.803,3.7974,3.7813,3.7748,3.7906,3.7946,3.8268,3.8405,3.8092,3.7986,3.7692,3.7531,3.7853,3.7937,3.8538,3.8839,3.8206,3.802,0.7815238095238095,3.8048809523809517
NMC,12,D4-600,2.1,1.6112,5,35,26.85333333333333,3.7958,3.8116,3.8188,3.8027,3.7977,3.7813,3.7741,3.7906,3.7946,3.8275,3.8408,3.8085,3.7992,3.7676,3.7524,3.7853,3.7934,3.8597,3.8842,3.8209,3.8023,0.7672380952380952,3.8051904761904773
NMC,56,J2-500,2.1,1.5775,5,35,26.291666666666664,3.7952,3.8135,3.8206,3.8023,3.7971,3.78,3.7717,3.7893,3.794,3.8287,3.8445,3.8089,3.7986,3.763,3.7475,3.7828,3.7927,3.8656,3.8926,3.8228,3.8023,0.7511904761904761,3.805414285714286
NMC,14,E3-300,2.1,1.8272,5,40,34.80380952380952,3.7965,3.8123,3.8191,3.8036,3.7983,3.7831,3.7751,3.7909,3.7952,3.8278,3.8408,3.8107,3.7999,3.7682,3.754,3.7856,3.7943,3.8544,3.8845,3.8222,3.8036,0.870095238095238,3.8057190476190477
NMC,62,J3-600,2.1,1.301,5,30,18.585714285714285,3.7955,3.8141,3.8222,3.8039,3.798,3.7791,3.771,3.7899,3.7946,3.8312,3.8473,3.8101,3.7992,3.7617,3.7462,3.7825,3.7934,3.865,3.8975,3.8234,3.8027,0.6195238095238095,3.8061190476190476
NMC,37,I3-300,2.1,1.8076,5,40,34.43047619047619,3.7965,3.8141,3.8206,3.8039,3.7986,3.7816,3.7738,3.7909,3.7955,3.8309,3.8439,3.8095,3.8002,3.7651,3.7509,3.7856,3.7946,3.865,3.8901,3.8213,3.8036,0.8607619047619047,3.8064857142857136
NMC,50,J1-500,2.1,1.6197,5,35,26.994999999999997,3.798,3.8144,3.8216,3.8054,3.7999,3.7831,3.776,3.7921,3.7965,3.8302,3.8436,3.8107,3.8011,3.7689,3.7537,3.7868,3.7955,3.8619,3.8882,3.8247,3.8048,0.7712857142857142,3.8074809523809523
NMC,35,I3-100,2.1,1.9383,5,45,41.535,3.7983,3.8132,3.8213,3.8045,3.7999,3.785,3.776,3.7934,3.7971,3.8318,3.8439,3.8113,3.8014,3.767,3.7543,3.7875,3.7965,3.8603,3.8891,3.8222,3.8045,0.9229999999999999,3.807547619047619
NMC,64,J4-200,2.1,1.8001,5,40,34.287619047619046,3.7983,3.8141,3.8216,3.8051,3.8002,3.7831,3.776,3.793,3.7971,3.8296,3.8439,3.811,3.8014,3.7682,3.7546,3.7878,3.7961,3.8609,3.8882,3.825,3.8045,0.8571904761904762,3.807604761904762
NMC,45,I4-600,2.1,1.5797,5,35,26.328333333333333,3.7992,3.8147,3.8231,3.8067,3.8014,3.7837,3.7769,3.7943,3.798,3.833,3.8461,3.812,3.8027,3.7689,3.7543,3.7884,3.7971,3.8668,3.8919,3.8234,3.8058,0.7522380952380953,3.808971428571429
NMC,3,D3-300,2.1,1.8004,5,40,34.29333333333334,3.8011,3.8182,3.825,3.8082,3.803,3.7862,3.7794,3.7958,3.8005,3.834,3.8476,3.8141,3.8045,3.7741,3.7571,3.7903,3.7996,3.8668,3.8926,3.8265,3.8085,0.8573333333333333,3.8110999999999997
NMC,9,D4-300,2.1,1.7955,5,40,34.2,3.803,3.8197,3.8259,3.8101,3.8051,3.7887,3.7819,3.7983,3.8023,3.8355,3.8482,3.8157,3.8067,3.7738,3.7602,3.793,3.8014,3.8678,3.8922,3.8278,3.8098,0.855,3.8127190476190473
NMC,17,E3-600,2.1,1.5726,5,35,26.209999999999997,3.8036,3.8197,3.8268,3.8104,3.8054,3.789,3.7822,3.7986,3.8027,3.8333,3.8488,3.8157,3.8067,3.7741,3.7605,3.7937,3.8017,3.8656,3.8926,3.8278,3.8101,0.7488571428571428,3.812809523809524
NMC,20,E4-300,2.1,1.7794,5,40,33.89333333333333,3.8054,3.8209,3.829,3.8123,3.8073,3.7909,3.7834,3.8002,3.8042,3.8361,3.851,3.8185,3.8089,3.7769,3.7617,3.7949,3.8036,3.8671,3.8957,3.8306,3.8123,0.8473333333333334,3.814804761904762
NMC,34,H4-600,2.1,1.286,5,30,18.37142857142857,3.8042,3.8234,3.8306,3.812,3.8064,3.7872,3.7797,3.7983,3.803,3.8417,3.856,3.8188,3.8076,3.7707,3.7549,3.7918,3.8017,3.8752,3.9059,3.8309,3.8113,0.6123809523809524,3.8148238095238103
NMC,48,J1-300,2.1,1.7948,5,40,34.18666666666667,3.8054,3.8219,3.8287,3.8126,3.8073,3.7918,3.7844,3.8008,3.8048,3.8374,3.851,3.8188,3.8092,3.7766,3.7627,3.7952,3.8039,3.8693,3.895,3.8306,3.8126,0.8546666666666666,3.8152380952380955
NMC,52,J2-100,2.1,1.9156,5,45,41.04857142857143,3.8054,3.8237,3.8306,3.8126,3.8073,3.7903,3.7822,3.8008,3.8048,3.8408,3.855,3.8182,3.8089,3.7723,3.7586,3.7949,3.8042,3.873,3.9031,3.8324,3.8123,0.9121904761904761,3.8157809523809516
NMC,23,E4-600,2.1,1.5474,5,35,25.790000000000003,3.8064,3.8231,3.8296,3.8132,3.8079,3.7918,3.785,3.8017,3.8054,3.8392,3.8523,3.8185,3.8095,3.7788,3.7627,3.7965,3.8045,3.8674,3.8966,3.8324,3.8126,0.7368571428571429,3.815957142857144
NMC,28,H3-600,2.1,1.5406,5,35,25.676666666666666,3.8073,3.8253,3.8312,3.8144,3.8092,3.7909,3.7844,3.802,3.8061,3.842,3.8544,3.8194,3.8104,3.7754,3.7614,3.7971,3.8048,3.8764,3.9009,3.8306,3.8138,0.7336190476190476,3.817019047619048
NMC,46,J1-100,2.1,1.9212,5,45,41.16857142857143,3.8073,3.8231,3.8302,3.8141,3.8095,3.7937,3.7862,3.803,3.8067,3.8399,3.8526,3.8197,3.8107,3.7791,3.7648,3.798,3.8058,3.8724,3.8969,3.8318,3.8138,0.9148571428571428,3.817109523809524
NMC,15,E3-400,2.1,1.7676,5,40,33.66857142857143,3.8082,3.8225,3.8302,3.8147,3.8104,3.7952,3.7884,3.8042,3.8079,3.8383,3.851,3.8203,3.8116,3.7806,3.7682,3.7986,3.8067,3.8687,3.8926,3.8315,3.8147,0.8417142857142857,3.817357142857144
NMC,54,J2-300,2.1,1.7876,5,40,34.04952380952381,3.807,3.825,3.8321,3.8144,3.8092,3.7918,3.7844,3.802,3.8064,3.8423,3.8563,3.8209,3.8107,3.7757,3.7608,3.7961,3.8054,3.8774,3.9043,3.8337,3.8144,0.8512380952380952,3.817633333333334
NMC,18,E4-100,2.1,1.9052,5,45,40.825714285714284,3.8085,3.8253,3.8315,3.8154,3.8101,3.7937,3.7865,3.8039,3.8076,3.8408,3.8538,3.8219,3.8113,3.7775,3.7655,3.7989,3.8067,3.8733,3.8981,3.8321,3.8147,0.9072380952380952,3.8179571428571433
NMC,7,D4-100,2.1,1.9134,5,45,41.00142857142857,3.8089,3.8256,3.8315,3.8151,3.8104,3.7937,3.7881,3.8048,3.8082,3.8417,3.8535,3.8206,3.812,3.7785,3.7664,3.8002,3.8073,3.8718,3.8975,3.8318,3.8151,0.9111428571428571,3.8182238095238086
NMC,1,D3-100,2.1,1.9155,5,45,41.04642857142857,3.8085,3.8259,3.8324,3.8154,3.8104,3.7934,3.7865,3.8036,3.8079,3.8417,3.8554,3.8213,3.812,3.78,3.7642,3.798,3.807,3.874,3.9006,3.8324,3.8147,0.9121428571428571,3.818347619047619
NMC,24,H3-100,2.1,1.8995,5,45,40.70357142857142,3.8092,3.8259,3.8324,3.816,3.811,3.794,3.7878,3.8045,3.8079,3.8399,3.8547,3.8216,3.8123,3.7785,3.7661,3.8002,3.8073,3.8755,3.8988,3.8318,3.8157,0.9045238095238095,3.81862380952381
NMC,38,I3-400,2.1,1.745,5,40,33.23809523809524,3.8095,3.8265,3.8327,3.8157,3.811,3.794,3.7872,3.8042,3.8079,3.8423,3.8547,3.8213,3.8129,3.7803,3.7651,3.7992,3.807,3.8761,3.8997,3.8321,3.816,0.830952380952381,3.8188285714285706
NMC,6,D3-600,2.1,1.5016,5,35,25.026666666666667,3.8092,3.8268,3.8337,3.8169,3.811,3.794,3.7868,3.8042,3.8082,3.8436,3.8566,3.8228,3.8123,3.7803,3.7639,3.7986,3.807,3.878,3.9034,3.8352,3.816,0.715047619047619,3.819452380952381
NMC,4,D3-400,2.1,1.7452,5,40,33.24190476190476,3.8101,3.8262,3.8327,3.8169,3.812,3.7958,3.7893,3.8058,3.8095,3.8414,3.8544,3.8234,3.8132,3.7834,3.7682,3.8011,3.8085,3.8718,3.8972,3.8337,3.8166,0.831047619047619,3.819580952380951
NMC,41,I4-100,2.1,1.8945,5,45,40.59642857142857,3.8107,3.8278,3.834,3.8169,3.8123,3.7955,3.789,3.8061,3.8098,3.8436,3.8563,3.8225,3.8138,3.7794,3.7676,3.8005,3.8092,3.8771,3.9006,3.834,3.8169,0.9021428571428571,3.8201714285714288
NMC,10,D4-400,2.1,1.7384,5,40,33.11238095238095,3.8123,3.8281,3.834,3.8188,3.8144,3.7983,3.7924,3.8079,3.8113,3.8405,3.8547,3.8247,3.8157,3.7844,3.772,3.8033,3.8104,3.873,3.8957,3.8355,3.8185,0.8278095238095238,3.8212333333333337
NMC,29,H4-100,2.1,1.8972,5,45,40.65428571428571,3.8132,3.8281,3.8358,3.8197,3.8151,3.8002,3.7918,3.8085,3.812,3.8433,3.8578,3.825,3.8166,3.7856,3.771,3.8042,3.8113,3.8764,3.9009,3.8377,3.8197,0.9034285714285714,3.8225666666666664
NMC,36,I3-200,2.1,1.8665,5,45,39.996428571428574,3.8144,3.8315,3.8371,3.8209,3.8163,3.7992,3.793,3.8095,3.8135,3.8464,3.8591,3.8259,3.8175,3.7834,3.7717,3.8054,3.8126,3.8761,3.9034,3.8364,3.8206,0.8888095238095238,3.8235190476190475
NMC,43,I4-400,2.1,1.7245,5,40,32.84761904761904,3.8144,3.8309,3.8371,3.8213,3.8166,3.7996,3.7937,3.8101,3.8135,3.8467,3.8591,3.8262,3.8178,3.785,3.7723,3.8054,3.8126,3.878,3.9028,3.838,3.8209,0.8211904761904761,3.823904761904761
NMC,26,H3-400,2.1,1.7239,5,40,32.836190476190474,3.8151,3.8321,3.838,3.8213,3.8172,3.7999,3.794,3.8101,3.8141,3.8482,3.8597,3.8278,3.8185,3.7853,3.7726,3.8061,3.8132,3.8808,3.9037,3.8374,3.8216,0.8209047619047619,3.824604761904762
NMC,21,E4-400,2.1,1.7229,5,40,32.817142857142855,3.816,3.8318,3.8383,3.8225,3.8178,3.8023,3.7958,3.812,3.8157,3.8461,3.8597,3.8281,3.8191,3.7875,3.7748,3.8073,3.8144,3.8771,3.9025,3.8392,3.8222,0.8204285714285714,3.8252476190476195
NMC,31,H4-300,2.1,1.757,5,40,33.46666666666667,3.816,3.8324,3.8386,3.8228,3.8178,3.8011,3.794,3.8104,3.8144,3.8482,3.8609,3.8284,3.8191,3.7856,3.7726,3.8058,3.8135,3.8805,3.9053,3.8423,3.8225,0.8366666666666666,3.825342857142857
NMC,13,E3-200,2.1,1.8787,5,45,40.25785714285714,3.8163,3.8321,3.8383,3.8228,3.8182,3.8023,3.7961,3.8116,3.8157,3.8473,3.8591,3.8281,3.8197,3.7878,3.776,3.8076,3.8147,3.8774,3.9006,3.8395,3.8228,0.8946190476190476,3.8254285714285703
NMC,59,J3-300,2.1,1.7594,5,40,33.51238095238095,3.816,3.8327,3.8395,3.8228,3.8178,3.8011,3.7943,3.8113,3.8154,3.8488,3.8622,3.8287,3.8194,3.7859,3.7723,3.8067,3.8144,3.8805,3.9071,3.8417,3.8228,0.8378095238095238,3.825780952380952
NMC,51,J1-600,2.1,1.469,5,35,24.483333333333334,3.8169,3.8333,3.8405,3.8234,3.8185,3.8014,3.7949,3.812,3.8157,3.8501,3.8628,3.8293,3.8197,3.7856,3.7726,3.8073,3.8147,3.8833,3.9081,3.8408,3.8231,0.6995238095238095,3.826380952380953
NMC,49,J1-400,2.1,1.7234,5,40,32.82666666666667,3.8182,3.8343,3.8405,3.8247,3.82,3.8036,3.7974,3.8135,3.8172,3.8492,3.8619,3.8306,3.8216,3.7915,3.7769,3.8092,3.8163,3.8786,3.9043,3.8408,3.8247,0.8206666666666667,3.8273809523809526
NMC,55,J2-400,2.1,1.7164,5,40,32.69333333333333,3.8194,3.8368,3.8433,3.8262,3.8216,3.8036,3.7974,3.8144,3.8185,3.8519,3.8659,3.8321,3.8228,3.7903,3.7751,3.8095,3.8175,3.8829,3.9112,3.8448,3.8259,0.8173333333333332,3.829100000000001
NMC,61,J3-500,2.1,1.4958,5,35,24.93,3.8191,3.8368,3.8433,3.8265,3.8209,3.8036,3.7971,3.8147,3.8185,3.8513,3.8665,3.8321,3.8225,3.7896,3.7741,3.8089,3.8175,3.887,3.9127,3.8433,3.8256,0.7122857142857143,3.8291238095238094
NMC,39,I3-500,2.1,1.6856,5,40,32.10666666666667,3.8197,3.8368,3.8426,3.8259,3.8216,3.8042,3.7977,3.8147,3.8182,3.8532,3.865,3.8312,3.8231,3.7893,3.776,3.8098,3.8172,3.886,3.9096,3.8439,3.8262,0.8026666666666666,3.8291380952380956
NMC,16,E3-500,2.1,1.6929,5,40,32.245714285714286,3.8203,3.8361,3.842,3.8265,3.8219,3.8064,3.8005,3.816,3.8194,3.851,3.8631,3.833,3.8231,3.7918,3.7797,3.8116,3.8188,3.878,3.905,3.8426,3.8265,0.8061428571428572,3.8292047619047613
NMC,44,I4-500,2.1,1.6775,5,40,31.95238095238095,3.82,3.8364,3.8423,3.8265,3.8216,3.8058,3.7989,3.8154,3.8191,3.8523,3.8643,3.8324,3.8228,3.7899,3.7779,3.8107,3.8178,3.8845,3.9074,3.8426,3.8262,0.7988095238095237,3.829276190476191
NMC,11,D4-500,2.1,1.6765,5,40,31.933333333333334,3.8216,3.8368,3.843,3.8275,3.8234,3.8076,3.8014,3.8172,3.8203,3.8523,3.864,3.8324,3.8247,3.794,3.781,3.8123,3.8194,3.8811,3.9053,3.8439,3.8275,0.7983333333333333,3.8303190476190476
NMC,63,J4-100,2.1,1.8809,5,45,40.305,3.8219,3.8368,3.8445,3.8281,3.8234,3.8064,3.8005,3.8172,3.8206,3.8541,3.8665,3.8333,3.8247,3.7909,3.7791,3.8123,3.8197,3.8864,3.9099,3.8445,3.8278,0.8956666666666666,3.8308857142857136
NMC,8,D4-200,2.1,1.8448,5,45,39.53142857142857,3.8228,3.8389,3.8448,3.8287,3.8244,3.8082,3.8023,3.8185,3.8222,3.8523,3.8659,3.8337,3.8256,3.794,3.7819,3.8141,3.8213,3.882,3.909,3.8454,3.829,0.8784761904761904,3.831666666666666
NMC,2,D3-200,2.1,1.8499,5,45,39.64071428571429,3.8225,3.8386,3.8454,3.829,3.8247,3.8079,3.8017,3.8178,3.8222,3.8557,3.8674,3.8346,3.8259,3.7943,3.7803,3.8135,3.8213,3.8879,3.9115,3.8454,3.829,0.880904761904762,3.832219047619047
NMC,47,J1-200,2.1,1.8448,5,45,39.53142857142857,3.8234,3.8395,3.8461,3.8299,3.8256,3.8095,3.803,3.8191,3.8231,3.8541,3.8674,3.8355,3.8268,3.7943,3.7822,3.8141,3.8219,3.8842,3.9105,3.8467,3.8299,0.8784761904761904,3.8327047619047625
NMC,5,D3-500,2.1,1.6421,5,40,31.278095238095236,3.8237,3.8405,3.8467,3.8302,3.8253,3.8089,3.8023,3.8191,3.8225,3.856,3.8684,3.8352,3.8265,3.7943,3.7813,3.8144,3.8216,3.8842,3.9124,3.8467,3.8299,0.7819523809523808,3.8328619047619052
NMC,25,H3-200,2.1,1.8332,5,45,39.28285714285714,3.8237,3.8405,3.8464,3.8296,3.8253,3.8089,3.8027,3.8191,3.8225,3.8557,3.8678,3.8352,3.8268,3.7934,3.7816,3.8141,3.8219,3.8888,3.9115,3.8464,3.8296,0.8729523809523809,3.8329285714285715
NMC,57,J2-600,2.1,1.4437,5,35,24.061666666666664,3.8231,3.8423,3.8485,3.8302,3.825,3.8079,3.7989,3.8178,3.8216,3.8594,3.8733,3.8364,3.8265,3.7887,3.7748,3.8123,3.8206,3.8966,3.9226,3.8476,3.8299,0.6874761904761905,3.8335238095238098
NMC,42,I4-200,2.1,1.8275,5,45,39.160714285714285,3.8247,3.8411,3.8473,3.8309,3.8262,3.8101,3.8033,3.8197,3.8237,3.8569,3.869,3.8364,3.8275,3.7946,3.7822,3.8151,3.8225,3.8888,3.9127,3.8473,3.8309,0.8702380952380951,3.833852380952382
NMC,19,E4-200,2.1,1.8324,5,45,39.26571428571428,3.825,3.8402,3.8473,3.8315,3.8265,3.811,3.8042,3.8206,3.824,3.8569,3.869,3.8374,3.8278,3.7952,3.7831,3.8154,3.8231,3.8885,3.9118,3.8479,3.8312,0.8725714285714286,3.8341714285714272
NMC,66,J4-500,2.1,1.4674,5,35,24.456666666666667,3.825,3.8411,3.8482,3.8318,3.8268,3.8098,3.8033,3.8197,3.824,3.8575,3.8705,3.838,3.8281,3.7955,3.7816,3.8147,3.8231,3.8904,3.9152,3.8504,3.8312,0.6987619047619047,3.8345666666666656
NMC,22,E4-500,2.1,1.6562,5,40,31.54666666666666,3.8262,3.8417,3.8485,3.8324,3.8281,3.8123,3.8061,3.8219,3.8259,3.8554,3.8696,3.838,3.8293,3.8002,3.7853,3.8172,3.825,3.8873,3.9121,3.8501,3.8324,0.7886666666666666,3.83547619047619
NMC,60,J3-400,2.1,1.6817,5,40,32.032380952380954,3.8265,3.8433,3.8492,3.833,3.8281,3.8123,3.8058,3.8219,3.8259,3.8585,3.8709,3.8386,3.8299,3.7977,3.785,3.8178,3.825,3.8901,3.914,3.8495,3.8327,0.8008095238095237,3.8359857142857146
NMC,53,J2-200,2.1,1.8418,5,45,39.46714285714285,3.8259,3.8442,3.8504,3.8324,3.8278,3.8101,3.8033,3.8209,3.8253,3.8609,3.8743,3.8383,3.8293,3.7934,3.7803,3.8169,3.8247,3.8966,3.9217,3.8519,3.8324,0.8770476190476191,3.836238095238094
NMC,27,H3-500,2.1,1.6369,5,40,31.179047619047616,3.8281,3.8451,3.8507,3.8343,3.8296,3.8132,3.8064,3.8234,3.8268,3.8612,3.8727,3.8402,3.8309,3.7977,3.7847,3.8182,3.8259,3.8938,3.9167,3.8507,3.834,0.7794761904761904,3.8373476190476197
NMC,30,H4-200,2.1,1.8208,5,45,39.01714285714285,3.8302,3.8464,3.8523,3.8368,3.8321,3.8154,3.8095,3.8256,3.829,3.8619,3.8736,3.8426,3.8337,3.8008,3.789,3.8206,3.8281,3.8932,3.9158,3.8526,3.8364,0.867047619047619,3.839314285714286
NMC,33,H4-500,2.1,1.4317,5,35,23.861666666666665,3.8302,3.8479,3.8544,3.8371,3.8321,3.8138,3.8073,3.8253,3.829,3.8653,3.8783,3.8433,3.8333,3.7971,3.7841,3.82,3.8278,3.8978,3.9254,3.8557,3.8368,0.6817619047619047,3.840095238095238
NMC,58,J3-200,2.1,1.8194,5,45,38.98714285714285,3.8318,3.8482,3.8544,3.8377,3.8333,3.8166,3.8104,3.8268,3.8309,3.864,3.8761,3.8433,3.8346,3.8014,3.7893,3.8225,3.8296,3.8947,3.9198,3.8544,3.8377,0.8663809523809523,3.8408333333333333
NMC,32,H4-400,2.1,1.6401,5,40,31.24,3.8333,3.8498,3.856,3.8399,3.8349,3.8185,3.8123,3.8287,3.8324,3.8653,3.8774,3.8451,3.8364,3.8054,3.7909,3.824,3.8315,3.8953,3.9211,3.8575,3.8395,0.7809999999999999,3.8426285714285715
NMC,12,D4-600,2.1,1.6112,5,40,30.689523809523806,3.8349,3.851,3.8569,3.8411,3.8368,3.8206,3.8144,3.8309,3.834,3.8647,3.878,3.8464,3.8377,3.8079,3.7943,3.8262,3.833,3.8969,3.9198,3.8563,3.8411,0.7672380952380952,3.8439476190476194
NMC,67,J4-600,2.1,1.3856,5,35,23.09333333333333,3.8349,3.8519,3.8588,3.8417,3.8364,3.8209,3.8129,3.8306,3.834,3.8687,3.8817,3.8485,3.838,3.8058,3.7909,3.8256,3.833,3.9028,3.9276,3.8588,3.8411,0.6598095238095237,3.844980952380953
NMC,40,I3-600,2.1,1.6119,5,40,30.70285714285714,3.8361,3.8532,3.8591,3.8417,3.8377,3.82,3.8138,3.8312,3.8346,3.8678,3.8808,3.8467,3.8389,3.8036,3.7924,3.8268,3.8337,3.9034,3.9254,3.8569,3.842,0.7675714285714286,3.8450380952380954
NMC,56,J2-500,2.1,1.5775,5,40,30.047619047619044,3.8358,3.8526,3.8597,3.8417,3.8377,3.8209,3.8132,3.8309,3.8343,3.8678,3.8826,3.8479,3.8389,3.8039,3.7906,3.8259,3.8337,3.9037,3.9288,3.8588,3.8417,0.7511904761904761,3.8452904761904767
